book_id,goodreads_book_id,biography,business,childrens,classics,fantasy,historical-fiction,humor,memoir,mystery,non-fiction,paranormal,romance,science,science-fiction,young-adult
34,10818853,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,865,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
36,3636,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
37,100915,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
38,14050,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39,13496,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
40,19501,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
41,28187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
42,1934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,10210,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
44,15931,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,4214,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
46,43641,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
47,19063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
48,4381,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
49,49041,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
50,30119,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
51,256683,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
52,428263,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
53,113436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
54,11,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
55,5129,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
56,1162543,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
57,37435,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
58,2956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59,24178,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
60,1618,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
61,22557272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62,119322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
63,6185,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
64,10917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
65,4981,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
66,18405,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
67,128029,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
68,22628,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
69,11735983,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
70,375802,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
71,18490,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72,11588,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
73,1656001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
74,99561,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
75,227443,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
76,14935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77,38709,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
78,5139,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
79,1381,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
80,157993,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
81,7445,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
82,1845,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83,1953,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
84,7677,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
85,370493,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
86,32542,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87,1617,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
88,6442769,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
89,21787,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
90,231804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
91,6186357,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
92,1202,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
93,2998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
94,320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95,5297,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
96,13536860,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
97,17245,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
98,5060378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99,11857408,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100,7244,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
101,4137,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
102,19543,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
103,7126,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
104,6288,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
105,18710190,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
106,9418327,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
107,3473,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
108,9416,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
109,24280,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
110,10572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111,10441,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
112,15507958,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
113,168668,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
114,6900,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
115,2187,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
116,24583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117,18131,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
118,7763,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
119,38447,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
120,452306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
121,7604,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
122,37442,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
123,5358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
124,7937843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
125,1420,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
126,234225,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
127,2612,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
128,11084145,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
129,332613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130,2165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131,4395,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
132,3431,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
133,8127,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
134,3777732,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
135,62291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,137791,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
137,10964,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
138,12296,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
139,9460487,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
140,6892870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
141,18007564,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
142,5043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
143,18143977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
144,8664353,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
145,976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
146,17333223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
147,1217100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
148,2865,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
149,4374400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
150,4989,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
151,28186,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
152,5526,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
153,1582996,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
154,8852,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
155,15241,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
156,42156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
157,23772,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
158,6310,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
159,2120932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
160,2623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
161,18512,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
162,49552,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163,7736182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
164,15745753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
165,13497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166,7735333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
167,4407,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168,149267,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
169,6400090,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
170,11125,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
171,6969,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
172,15823480,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
173,227463,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
174,1812457,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
175,4502507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
176,18342,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
177,7144,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
178,6514,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
179,252577,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
180,52036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181,168642,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
182,6304335,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
183,7171637,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
184,39988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
185,9361589,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
186,37470,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
187,24770,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
188,10664113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189,33,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
190,12262741,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
191,472331,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
192,186074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
193,3228917,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
194,153747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195,2728527,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
196,5759,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
197,301082,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
198,11486,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
199,12691,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
200,16299,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
201,6411961,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202,6339664,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
203,11505797,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
204,5326,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
205,43763,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
206,10507293,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
207,6853,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
208,6493208,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
209,23807,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
210,345627,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
211,40102,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
212,6867,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
213,485894,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
214,561456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
215,9969571,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
216,3153910,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
217,21996,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
218,13572249,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
219,11127,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
220,3609760,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
221,60748,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
222,7869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
223,249747,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
224,6487308,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
225,4406,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
226,5886881,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
227,5359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
228,228333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
229,24213,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
230,2156,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
231,556602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
232,43615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
233,9712,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
234,439288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
235,17802724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
236,1898,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
237,10592,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
238,242006,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
239,8908,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
240,17212231,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
241,47281,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
242,13145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
243,10614,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
244,66559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
245,2839,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
246,30183,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
247,36072,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
248,1622,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
249,4588,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
250,11387515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
251,233093,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
252,11235712,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
253,16160797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
254,6068551,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
255,662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256,49436,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
257,13023,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
258,1232,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
259,7631105,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
260,4865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
261,480479,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
262,19486412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
263,24337,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
264,3876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
265,14891,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
266,13148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
267,21853621,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
268,6334,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
269,366522,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
270,12873,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
271,18373,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
272,6952,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
273,1103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
274,22034,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
275,49750,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
276,29579,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
277,15783514,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
278,30118,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
279,29056083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
280,11614718,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
281,32499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
282,17061,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
283,12067,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
284,70401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
285,16181775,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
286,3063499,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
287,2122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288,19691,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
289,76620,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
290,10335308,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
291,3591262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
292,140225,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
293,295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
294,9520360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
295,10644930,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
296,4948,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
297,135479,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
298,2493,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
299,7933292,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
300,39999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
301,4900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
302,7812659,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
303,52529,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
304,227711,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
305,10583,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
306,5203,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
307,1215032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
308,33724,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
309,6752378,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
310,14748,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
311,3412,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
312,2213661,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
313,13158800,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
314,28194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
315,4894,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
316,9791,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
317,13214,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
318,15818107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
319,8755776,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
320,13526165,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
321,10365,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
322,14497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
323,9717,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
324,16068905,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
325,4473,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
326,32234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
327,9275658,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
328,14866,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
329,2318271,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
330,228665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331,10916,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
332,65605,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
333,2153405,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
334,13596809,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
335,6689,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
336,13137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
337,13,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
338,6280118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
339,32929,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
340,7747374,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
341,1371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
342,13497818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
343,24192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
344,4138,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
345,45978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
346,236093,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
347,121749,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
348,16143347,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
349,11590,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
350,7745,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
351,10025305,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
352,20910157,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
353,12996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
354,6149,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
355,3236307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
356,78411,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
357,355697,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
358,191139,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
359,16115612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360,7082,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
361,18254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
362,11149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
363,6936382,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
364,113946,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
365,5805,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
366,2203,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
367,14995,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
368,119324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
369,22232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
370,7090447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
371,350,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
372,10176,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
373,6319,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
374,21,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
375,1852,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
376,7864437,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
377,16793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
378,33917,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
379,8667848,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
380,11297,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
381,5168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
382,6567017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
383,1241,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
384,2282133,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
385,8520610,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
386,233818,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
387,17250,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
388,50,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
389,68428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390,51496,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
391,7784,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
392,389627,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
393,7896527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
