book_id,goodreads_book_id,adult,adult-fiction,adventure,biography,chick-lit,childrens,classics,comics,contemporary,crime,dystopian,fantasy,historical-fiction,history,horror,humor,magic,memoir,mystery,non-fiction,paranormal,paranormal-romance,romance,sci-fi-fantasy,science-fiction,thriller,urban-fantasy,vampires,wish-list,young-adult
24,6,0.0,0.0,0.0347803707822826,0.0,0.0,0.02957802145279741,0.011847753154958316,0.0,0.005533240806272232,0.0,0.0,0.7054973942296203,0.0,0.0,0.0,0.0,0.0,0.0,0.0090627498920007,0.0,0.012904767594694706,0.0,0.0,0.020772631598297748,0.0,0.0,0.010441464378613381,0.0,0.0,0.1595816061104626
25,136251,0.0,0.0,0.03271217160252688,0.0,0.0,0.0254535536433863,0.011358637315455137,0.0,0.0055605412729416315,0.0,0.0,0.6562846434038959,0.0,0.0,0.0,0.0,0.06007496172728712,0.0,0.007548962677506202,0.0,0.012388041316933256,0.0,0.006141230709672878,0.01967305425047071,0.0,0.0,0.00955498073166869,0.0,0.0,0.1532492213482553
26,968,0.08254337327848328,0.06483634412448579,0.11125022357360043,0.0,0.0,0.0,0.020300482918976927,0.0,0.07029153997495975,0.0,0.0,0.03389375782507602,0.07860847791092827,0.028975138615632265,0.0,0.0,0.0,0.0,0.010820962260776248,0.0,0.0,0.0,0.01028438561974602,0.0,0.009032373457342157,0.47916294043999286,0.0,0.0,0.0,0.0
27,1,0.0,0.0,0.030754699492865245,0.0,0.0,0.025648042300952918,0.016913319238900635,0.0,0.0051022434864742,0.0,0.0,0.6563003438276537,0.0,0.0,0.0,0.0,0.05956736859295484,0.0,0.008209492114915234,0.0,0.011881695039436459,0.0,0.005896710465336965,0.01929672017548893,0.0,0.0,0.009657187498620717,0.0,0.0,0.15077217776640023
28,7624,0.01510951682156639,0.012935485624218708,0.04413283330615794,0.0,0.0,0.008560247839556497,0.6538127072123485,0.0,0.006467742812109354,0.0,0.07361813142018588,0.012283276265014404,0.009511386488396108,0.0,0.03326267731941954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013234414913854013,0.00875047556932442,0.0,0.0,0.007880863090385347,0.1004402413174629
29,18135,0.023668974912021797,0.01061414462481553,0.0,0.0,0.0,0.0,0.6890963787035986,0.0,0.0,0.0,0.0,0.0,0.02525825859915995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23861959359745716,0.0,0.0,0.0,0.0,0.0,0.0,0.012742649562946986
30,8442457,0.01889596602972399,0.01167728237791932,0.0,0.0,0.0,0.0,0.0,0.0,0.1164897381457891,0.1510261854210899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5878980891719745,0.0,0.0,0.0,0.020523708421797595,0.0,0.0,0.09348903043170559,0.0,0.0,0.0,0.0
31,4667024,0.10975433177276896,0.10405907621024181,0.0,0.0,0.08205029200250977,0.0,0.0500989429991795,0.0,0.07828563154592404,0.0,0.0,0.0,0.48819923741493315,0.04768569911675274,0.0,0.01168010039094551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016989236932284376,0.011197451614460157
32,890,0.035687787505564623,0.0271553642973735,0.0,0.0,0.0,0.0,0.8406291734678736,0.0,0.0,0.0,0.0,0.0,0.07022555275263392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010090517880991245,0.016211604095563138
33,930,0.06518446127534816,0.05120938187148791,0.0,0.02013193256779868,0.023454678719765452,0.0,0.07007085267529929,0.0,0.05384803322746152,0.0,0.0,0.0,0.4369899828976301,0.04778890789152211,0.0,0.0,0.0,0.02511605179574884,0.0,0.019252382115807477,0.0,0.0,0.17444417297825557,0.0,0.0,0.0,0.0,0.0,0.012509161983874908,0.0
34,10818853,0.11942762795817281,0.06439185470555861,0.0,0.0,0.04898183819482664,0.0,0.0,0.0,0.10897083104017612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6015410016510732,0.0,0.0,0.0,0.0,0.0,0.0,0.056686846450192625
35,865,0.055632017385005436,0.05186526620789569,0.0970662803332126,0.0,0.0,0.0,0.26548352046360013,0.0,0.07533502354219486,0.0,0.0,0.33277797899311845,0.04838826512133285,0.0,0.0,0.0,0.0,0.0,0.0,0.016370880115900037,0.0,0.0,0.014632379572618617,0.0,0.0,0.0,0.0,0.0,0.01839913074972836,0.024049257515392972
36,3636,0.0,0.0,0.0968804495252858,0.0,0.0,0.1807789188141833,0.20926177097461732,0.0,0.037977136213912036,0.0,0.15268358845185043,0.09765549312148808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10734353807401667,0.0,0.0,0.0,0.0,0.11741910482464639
37,100915,0.0,0.0,0.040507731664792816,0.0,0.0,0.06112007299864757,0.13762200387805315,0.0,0.0,0.0,0.0,0.6283097880106239,0.0,0.0,0.0,0.0,0.02346385100454612,0.0,0.0,0.0,0.0,0.0,0.0,0.020596046992879372,0.004366883381401639,0.0,0.0,0.0,0.0,0.08401362206905541
38,14050,0.0657123936630839,0.053181193011053944,0.0,0.0,0.0683103255055779,0.0,0.02269369874178595,0.0,0.08611379960266924,0.0,0.0,0.2299169680607203,0.008557893128215577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017345015536651215,0.0,0.36508583363048236,0.022770108501859305,0.04854566756660384,0.0,0.0,0.0,0.011767103051296418,0.0
39,13496,0.1685507344479794,0.06972178975157382,0.1491910918567657,0.0,0.0,0.0,0.024910309348135113,0.0,0.021931902795640695,0.0,0.0,0.1925133689839572,0.03959926893657348,0.0,0.0,0.0,0.05943274893386584,0.0,0.0,0.0,0.0,0.0,0.03235632572937115,0.17978745007784472,0.06200500913829283,0.0,0.0,0.0,0.0,0.0
40,19501,0.04318143975134595,0.013653771438086252,0.01487484042848421,0.11045124049508798,0.10145973247488484,0.0,0.0,0.0,0.04418049619803519,0.0,0.0,0.0,0.0,0.0,0.0,0.00943553310762058,0.0,0.22950546705888883,0.0,0.3618804462452129,0.0,0.0,0.06238552478215019,0.0,0.0,0.0,0.0,0.0,0.008991508020203142,0.0
41,28187,0.0,0.0,0.07468115721831457,0.0,0.0,0.030646444243848815,0.0,0.0,0.006613697503776063,0.0,0.0,0.5884760789711232,0.0,0.0,0.0,0.007936437004531276,0.02216482406670897,0.0,0.007221442679798729,0.0,0.014264136778414321,0.0,0.0,0.015443877414223024,0.0,0.0,0.029457766178980955,0.0,0.005398207151730733,0.19769593078854936
42,1934,0.010081018353718444,0.009853198729905597,0.0,0.0,0.015605644231179962,0.03014338397573721,0.6919451524255671,0.0,0.0,0.0,0.0,0.0,0.08474890005837878,0.007518047585823924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06470077316284832,0.0,0.0,0.0,0.0,0.0,0.0059802651250872125,0.0794236163517535
43,10210,0.0,0.0,0.0,0.0,0.0,0.0,0.08275520317145689,0.0,0.0,0.0,0.0,0.0,0.5252725470763132,0.06442021803766106,0.0,0.0,0.0,0.0,0.14073339940535184,0.0,0.0,0.0,0.10555004955401387,0.0,0.0,0.0,0.0,0.0,0.0,0.08126858275520317
44,15931,0.11220984698657228,0.08368897678775893,0.0,0.0,0.2997814093889872,0.0,0.023732694909961487,0.0,0.1496825231601957,0.0,0.0,0.0,0.020714062662641825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26168418861247006,0.0,0.0,0.0,0.0,0.0,0.018944519621109608,0.029561777870302904
45,4214,0.0669236700077101,0.07340015420200463,0.20431765612952968,0.0,0.0,0.0,0.11349267540478027,0.0,0.1574402467232074,0.0,0.0,0.310254433307633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018966846569005397,0.05520431765612953
46,43641,0.08682289665770265,0.06262005378409527,0.0,0.0,0.0,0.0,0.08144448713023435,0.0,0.060315021129466004,0.0,0.0,0.0,0.33346139070303493,0.05685747214752209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850557049558202,0.0,0.0,0.0,0.0,0.0,0.0,0.033422973492124475
47,19063,0.021121571837904217,0.0,0.0,0.0,0.0,0.0,0.04049665711556829,0.0,0.028707872833947334,0.0,0.0,0.030618092509209986,0.46172738436348754,0.06123618501841997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019866284622731614,0.3362259516987311
48,4381,0.025745752745419005,0.018975573319771784,0.0,0.0,0.0,0.0,0.41948889913068355,0.0,0.0,0.0,0.19786087758053494,0.04014430335489408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032039158972076986,0.24016655277084692,0.0,0.0,0.0,0.012253071214023489,0.013325810911749282
49,49041,0.0,0.0,0.0,0.0,0.013055773567041646,0.0,0.0,0.0,0.00909419341979046,0.0,0.0,0.256655579225374,0.0,0.0,0.00707602994854929,0.0,0.0,0.0,0.0,0.0,0.10123207634139353,0.03946630788204956,0.16685976255434715,0.00924368701025277,0.004248109528970612,0.0,0.0234704937025825,0.1543272165539236,0.0,0.21527077026572486
50,30119,0.0,0.0,0.0,0.0,0.0,0.4135753330149127,0.2219391816589715,0.0,0.0,0.0,0.0,0.03587539139202887,0.0,0.0,0.0,0.1795892373825824,0.0,0.0,0.0,0.021652603088680146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014222788303348723,0.11314546515947567
51,256683,0.0,0.0,0.02833210150283321,0.0,0.0,0.0,0.0,0.0,0.010799047384413238,0.0,0.010059949084339328,0.06003120637266979,0.0,0.0,0.0,0.0,0.04939640305493964,0.0,0.009444033834277736,0.0,0.17643918863431057,0.037160220087049355,0.13160055842982674,0.013550135501355014,0.009895705017656237,0.0,0.12429169746242917,0.08680298924201363,0.007924776217459144,0.2442719881744272
52,428263,0.0,0.0,0.0,0.0,0.012906556530717605,0.0,0.0,0.0,0.00862157976251936,0.0,0.0,0.25588538977800723,0.0,0.0,0.00619514713474445,0.0,0.0,0.0,0.0,0.0,0.10250387196695922,0.04024264326277749,0.16636551368094993,0.00970573051109964,0.0043495095508518326,0.0,0.023231801755291687,0.15480123902942694,0.0,0.2151910170366546
53,113436,0.0,0.0,0.041625866405545,0.0,0.0,0.008659255419234683,0.0,0.0,0.0,0.0,0.0,0.7277614576733291,0.0,0.0,0.0,0.0,0.03767064109210299,0.0,0.0,0.0,0.004800030720196609,0.0,0.0039552253134420064,0.02188814008409654,0.0058560374786398636,0.0,0.0,0.0,0.0,0.1477833458134132
54,11,0.022822554637691946,0.013941604028677036,0.032546947483317205,0.0,0.0,0.0,0.0850140160254025,0.0,0.006301009649971471,0.0,0.0,0.17007764630001737,0.0,0.0,0.0,0.21815385378680757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05918979931036194,0.3731487683262633,0.0,0.0,0.0,0.007987894123192181,0.010815906328297487
55,5129,0.022423712431536798,0.01579601417591016,0.0,0.0,0.0,0.0,0.40056151332443507,0.0,0.0,0.0,0.22357435448980534,0.039710958714962954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03236525981497676,0.2474524784829935,0.0,0.0,0.0,0.010217701477424403,0.00789800708795508
56,1162543,0.0,0.0,0.04482557006431495,0.0,0.0,0.0,0.0,0.0,0.12239329565386864,0.0,0.0,0.23231338920288444,0.0,0.0,0.0,0.0,0.03625024361722861,0.0,0.0,0.0,0.06080686026115767,0.0,0.10992009354901579,0.14110309881114794,0.06392516078737089,0.0,0.0,0.03274215552523874,0.0,0.15572013252777236
57,37435,0.11133552133299672,0.13203736430194396,0.0,0.0,0.1141125978288311,0.0,0.06652360515021459,0.0,0.1105781368341328,0.0,0.0,0.0,0.31014895228477657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01994445847008331,0.0,0.0,0.0,0.0,0.0,0.02701338045947993,0.10830598333754103
58,2956,0.012177601423000615,0.010193610179927481,0.08702196073065609,0.0,0.0,0.025484025449818704,0.7056167476226312,0.0,0.0,0.0,0.0,0.0,0.06837928439488267,0.008893753848258877,0.0,0.022097557638366287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060135458712458095
59,24178,0.0,0.0,0.010562231122978787,0.0,0.0,0.31754932502596056,0.40961281708945263,0.0,0.0,0.0,0.0,0.15166889185580773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11060673490580032
60,1618,0.06797385620915032,0.04183006535947712,0.0,0.0,0.0,0.044444444444444446,0.20261437908496732,0.0,0.0,0.040522875816993466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2457516339869281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568627450980392
61,22557272,0.06802680387698935,0.050616249850424795,0.0,0.0,0.0,0.0,0.0,0.0,0.0703601770970444,0.0974632044992222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42479358621514895,0.0,0.0,0.0,0.0,0.0,0.0,0.2783893741773364,0.0,0.0,0.010350604283833912,0.0
62,119322,0.0,0.0,0.036173566746868,0.0,0.0,0.027130175060150998,0.011080689915834692,0.0,0.0,0.0,0.0,0.6836103505812292,0.0,0.0,0.0,0.0,0.01854771057459185,0.0,0.003982411018003816,0.0,0.003945536841911189,0.0,0.0,0.02739751283682255,0.01976455838564857,0.0,0.003687417609262793,0.0,0.0,0.16468007042967633
63,6185,0.024080753561512312,0.018060565171134236,0.0,0.0,0.0,0.0,0.719490359913849,0.0,0.0,0.0,0.0,0.0,0.04764252536523341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19072579598827102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,10917,0.16404687053443842,0.1577593598170906,0.0,0.0,0.25750214346956274,0.0,0.0,0.0,0.25807373535295797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026579022577879394,0.0,0.0,0.0,0.0,0.0,0.02314947127750786,0.11288939697056302
65,4981,0.029533820010298972,0.02508102868566928,0.0,0.0,0.0,0.0,0.4883076363856662,0.0,0.01626631932874928,0.0,0.014130796958773815,0.04461878653863629,0.06597401023839093,0.024535788931632992,0.0,0.035440584012358764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026716747947778147,0.21503650077242298,0.0,0.0,0.0,0.014357980189622269,0.0
66,18405,0.02351943244910549,0.019663787785317705,0.0,0.0,0.009639111659469464,0.0,0.46992597162245525,0.0,0.0,0.0,0.0,0.0,0.24090067859346082,0.02799198025909932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19818013571869217,0.0,0.0,0.0,0.0,0.0,0.010178901912399754,0.0
67,128029,0.10950438759115066,0.11271783463107156,0.0,0.0,0.0,0.0,0.05660610554937585,0.0,0.18687430478309233,0.0,0.0,0.0,0.3909281918180695,0.04671857619577308,0.0,0.0,0.0,0.0,0.0,0.016808799901124705,0.0,0.0,0.03411197626992955,0.0,0.0,0.0,0.0,0.0,0.029415399826968235,0.016314423433444566
68,22628,0.0,0.0,0.0,0.0,0.0,0.0,0.0745536432362876,0.0,0.5026540131896413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039408074634067876,0.3833842689400032
69,11735983,0.0,0.0,0.03410657982480561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3052694277371696,0.12073263108826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09284137332720434,0.013829091591834621,0.07347028622852962,0.0,0.0,0.0,0.00648724240403478,0.3532633677981574
70,375802,0.013050656463743808,0.007547367593490396,0.02683508477685474,0.0,0.0,0.0072853062187164235,0.05104955580596976,0.0,0.0,0.0,0.05306742839172934,0.12453156529259153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07484472863544642,0.48455148195707437,0.0,0.0,0.0,0.007390130768626013,0.14984669409575724
71,18490,0.012918184829413714,0.008711493872143095,0.0,0.0,0.0,0.0,0.6385226896323286,0.0,0.0,0.0,0.0,0.054057634978469694,0.008131831732361709,0.0,0.21103014243126864,0.0,0.0,0.0,0.0042066909572706195,0.0,0.00728718118582312,0.0,0.0,0.009142100033123551,0.03920172242464392,0.006790327923153362,0.0,0.0,0.0,0.0
72,11588,0.1648590021691974,0.10556760665220535,0.0,0.0,0.0,0.0,0.08580380814654133,0.0,0.04965051819715594,0.0,0.0,0.26898047722342733,0.0,0.0,0.0,0.0,0.0,0.0,0.20535068691250905,0.0,0.0,0.0,0.0,0.02844058809351651,0.038322487346348515,0.0,0.0,0.0,0.05302482525909858,0.0
73,1656001,0.05178736803111687,0.028671976291905907,0.027894054454528614,0.0,0.014224856454899055,0.0,0.0,0.0,0.011446564178551583,0.0,0.1665864048897944,0.017781070568623818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14402667160585292,0.05100944619373958,0.013891461381737358,0.046230783478421925,0.27975551027968143,0.011446564178551583,0.019225782552324502,0.0,0.012891276162252267,0.10313020929801814
74,99561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24233918128654972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029005847953216375,0.0,0.0,0.0,0.14635477582846004,0.0,0.0,0.0,0.0,0.0,0.015516569200779727,0.5667836257309942
75,227443,0.042216646667393914,0.03447147376459038,0.0,0.0,0.45172902803534415,0.0,0.007308825133631504,0.0,0.09654194392931166,0.0,0.0,0.0,0.0,0.0,0.0,0.130249809097851,0.0,0.0,0.0,0.0,0.0,0.0,0.23148249154576198,0.0,0.0,0.0,0.0,0.0,0.005999781826115414,0.0
76,14935,0.16487455197132617,0.12634408602150538,0.0,0.0,0.10931899641577061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5174731182795699,0.04345878136200717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03853046594982079,0.0
77,38709,0.0,0.0,0.1039714588152272,0.0,0.0,0.13655075077429726,0.05096640138001333,0.0,0.06445289528364763,0.011918296938095424,0.0,0.039518563531579565,0.0,0.0,0.0,0.03465715293840906,0.0,0.0,0.10381463911867331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45414984122005725
78,5139,0.05442942942942943,0.04110360360360361,0.0,0.0,0.6326951951951952,0.0,0.004692192192192192,0.0,0.10848348348348348,0.0,0.0,0.0,0.0,0.0,0.0,0.05198948948948949,0.0,0.0,0.0,0.0,0.0,0.0,0.08445945945945946,0.0,0.0,0.0,0.0,0.0,0.00807057057057057,0.014076576576576577
79,1381,0.019395907207245697,0.01008245396676208,0.05810227709659504,0.0,0.0,0.0,0.7069252787627632,0.0,0.0,0.0,0.0,0.10859999145554748,0.034519588157388814,0.0474217114538386,0.0,0.0,0.0,0.0,0.0,0.006835562011364122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008117229888494894,0.0
